id|num_llamad_ent|num_llamad_sal|mb_datos|seg_llamad_ent|seg_llamad_sal
60824|7|92|4407|459|7394
60825|31|84|22424|1736|12084
60827|21|48|15789|8739|1557
60828|110|43|22909|14381|17974
60829|186|11|21224|17516|3153
60830|125|95|7998|10411|11906
60831|206|1|13458|3650|15767
60832|186|100|17145|17767|390
60833|222|76|18385|1602|13822
60834|66|57|5147|6532|7244
60835|46|44|13908|6245|5639
60836|45|62|23137|1670|3784
60837|190|19|15361|7629|6289
60838|4|42|17976|18054|15763
60839|244|4|19331|4400|5070
60840|144|93|24757|15827|681
60841|190|34|8134|11521|10637
60842|160|34|24945|8418|4265
60843|181|2|21232|12677|19767
60844|72|0|20225|654|0
60845|106|24|20047|16717|5287
60846|236|24|18762|17419|8785
60847|86|58|10687|4740|4081
60848|8|86|19135|18737|9090
60850|86|75|15009|11648|13996
60851|250|83|18088|11087|8777
60852|122|39|3992|19481|8904
60853|93|55|4165|1819|9853
60854|181|41|19170|15095|9335
60855|6|31|7007|3705|15031
60856|170|46|14640|4737|13475
60857|201|87|24097|12364|10746
60858|225|67|8391|2946|7521
60859|109|21|3450|2425|19451
60861|243|64|20979|15991|19495
60862|212|61|17721|13709|17389
60863|241|19|21536|1348|12652
60865|136|96|22681|2065|19934
60866|69|95|22674|522|11607
60867|84|84|6783|10836|17014
60868|122|7|14889|2943|3293
60870|199|29|15362|16501|11854
60871|238|66|13096|10042|4578
60872|20|23|3072|1398|16026
60873|240|73|16172|3698|6078
60874|38|8|7810|12679|8784
60875|101|86|17308|9628|17005
60876|83|79|11829|16071|15357
60877|214|2|12156|17997|7406
60878|215|15|17473|16870|15063
60879|160|13|2173|12815|678
60880|173|58|14613|11071|8315
60881|70|82|2411|2387|6180
60882|220|16|2618|10226|5129
60883|207|71|9447|15295|4831
60884|151|34|15365|524|19859
60885|126|37|24556|19034|889
60886|150|2|24179|12938|7854
60887|179|57|17620|11072|3732
60888|34|81|14814|15680|6588
60890|175|95|19953|632|9919
60891|82|90|10129|11922|1326
60893|64|21|21402|4434|18201
60894|34|31|1510|7004|12720
60895|36|19|6359|11596|18322
60896|62|86|815|6183|15972
60897|249|30|14204|12502|4034
60898|188|53|13514|18719|779
60900|134|60|21445|16168|19861
60901|131|73|963|5722|8834
60902|34|9|821|37|19428
60903|45|80|15678|9655|14367
60904|63|84|24338|7784|12151
60905|65|98|8087|13566|11088
60906|231|34|9438|11961|19814
60907|152|68|11015|15976|2593
60908|233|43|22375|7224|11071
60909|233|71|6252|19420|8306
60910|18|15|23306|5141|15783
60911|200|51|1652|4658|8405
60912|22|96|3450|1068|19256
60913|123|48|22767|8677|6215
60914|10|58|21201|10504|4038
60915|83|10|1925|6568|799
60916|135|24|20497|12276|1817
60917|117|51|21007|3565|17027
60918|157|35|5467|3251|17736
60919|210|5|23537|10617|3235
60920|111|22|12856|8941|14528
60921|20|41|15983|16779|11915
60922|235|42|23204|6965|1158
60923|9|41|15836|12513|4751
60924|35|89|16092|10256|5567
60925|148|78|15920|19971|15716
60926|69|8|766|13313|8665
60927|45|36|13144|13709|2473
60928|5|50|22473|15969|18415
60929|48|56|4901|10874|6126
60930|227|88|13189|8850|10294
60931|198|53|3795|9125|5953
60932|119|51|4432|16804|3187
60933|170|91|17072|15072|10681
60934|73|24|22728|2113|14794
60935|212|2|8579|3071|19820
60936|248|71|17473|7368|13706
60937|181|42|12141|6563|8138
60938|79|97|16313|11688|2336
60939|125|71|12243|16870|6266
60940|216|93|12841|10182|17411
60941|72|83|24693|8770|5212
60942|116|52|2959|19672|5357
60943|24|12|15500|5020|9730
60944|42|43|7887|13491|8210
60945|77|30|2130|4096|13129
60946|234|85|21094|9684|16873
60947|241|31|10139|19147|13788
60949|134|100|23087|9017|12811
60950|149|68|17454|3776|4578
60951|125|46|18071|3676|19836
60952|137|14|10203|2267|2993
60953|171|95|4422|17724|9857
60954|209|39|11547|19622|17538
60955|136|19|22467|4178|18056
60956|130|97|9356|8663|16458
60957|110|87|1195|13300|7607
60958|74|58|17680|18552|13962
60960|3|22|22969|7419|11958
60961|36|45|12580|3269|16197
60962|91|77|2823|11800|15954
60963|143|45|19977|12997|14971
60964|104|83|11686|14286|9506
60965|236|44|3870|13538|10891
60966|112|43|4728|5310|7362
60967|230|15|2753|13731|8165
60968|106|0|5843|3402|0
60970|83|36|2923|15864|8591
60971|240|76|21838|6724|4140
60973|103|100|18655|16648|3951
60974|111|1|21437|2950|16911
60975|2|28|13926|9570|14148
60976|196|76|22747|19540|609
60978|138|91|18278|5292|19312
60980|42|4|23561|7132|6986
60981|58|99|22574|9779|13171
60982|229|77|12581|19518|4233
60983|155|24|3391|5216|5665
60984|64|36|23298|1425|13401
60985|215|12|10142|2077|18901
60986|202|46|5970|18360|15920
60987|55|29|13130|332|897
60988|49|61|2230|10849|13582
60989|39|27|16844|14472|12183
60990|27|14|12548|15513|6915
60991|142|36|9596|4560|17033
60992|219|55|12173|17117|5219
60993|119|81|11702|1646|4097
60994|42|11|21846|6989|15042
60995|21|7|14276|15390|15476
60996|248|49|21184|5628|14089
60997|144|50|21982|400|17987
60998|182|99|5614|9138|3352
60999|7|79|3792|11695|6975
61000|74|93|6895|5650|6059
61001|176|43|2908|16991|9812
61002|171|13|2831|17989|330
61003|156|66|20665|16273|8329
61004|148|18|23560|15391|3263
61005|22|22|251|11246|7343
61006|125|96|7934|18435|17669
61008|66|16|21526|2539|15138
61009|0|5|7996|0|737
61010|131|70|6132|10227|13475
61011|43|70|12714|14149|5874
61012|248|41|18524|15804|9765
61013|73|64|3059|8098|6773
61014|31|35|15301|12948|14542
61015|83|18|6381|2315|17692
61016|77|93|1300|1852|19861
61017|76|82|9867|3256|689
61018|116|23|4770|8918|16172
61019|138|30|3855|6916|6766
61020|177|62|20535|9427|19260
61021|216|12|6384|4954|7158
61022|73|45|2521|2711|17256
61023|25|8|9729|3744|12111
61024|106|58|942|11364|18252
61025|141|46|20260|6572|13506
61026|97|1|18619|18819|19760
61027|78|60|4107|2518|16425
61028|99|43|16278|14101|16090
61029|198|23|20082|9291|4279
61030|43|21|18424|12934|7720
61031|226|89|904|6476|5032
61032|179|4|3456|19302|1249
61033|80|21|2336|12653|17364
61034|4|60|6067|9936|6811
61035|112|18|4918|8381|11572
61036|98|67|12578|9289|11878
61037|13|87|22758|14807|3599
61038|243|11|14782|16891|16429
61039|99|95|18590|4274|6197
61040|245|27|16218|8499|1775
61041|93|63|22900|7367|4870
61042|74|16|12955|15687|14849
61043|175|36|23572|2865|761
61044|89|54|11638|18398|9456
61045|101|84|14324|19106|11238
61046|206|53|21874|12027|17498
61047|239|83|12648|16984|4469
61048|37|98|13200|756|10439
61049|206|7|3272|11086|169
61050|10|85|17889|16313|17284
61051|144|19|4439|8632|18107
61052|94|3|15999|12328|3534
61053|249|17|13142|3494|1886
61054|109|85|8151|19237|19488
61055|68|20|2230|14363|2825
61056|121|57|19332|2905|9177
61057|95|20|10757|8085|19425
61058|80|0|22089|14748|0
61059|247|16|21139|10740|17030
61060|131|36|5659|2141|16025
61061|115|39|5891|16754|12793
61062|197|32|15957|12708|2985
61063|2|5|18935|3289|34
61064|115|32|20447|19290|13092
61065|18|34|14644|5628|1483
61066|3|48|8984|622|19426
61067|55|70|736|16832|5255
61068|15|30|16661|8743|18115
61069|239|7|3888|18694|5641
61070|98|9|15299|8524|8060
61072|209|60|19712|12816|14957
61073|153|40|17252|3818|9230
61074|212|98|9697|16982|195
61075|39|94|243|16341|3795
61076|243|5|7246|19951|156
61077|195|54|20210|6687|1374
61078|84|45|21736|19618|6941
61079|197|46|19745|7657|18652
61080|26|35|17129|5283|14681
61081|117|71|20679|13755|6031
61082|222|64|2932|1085|14674
61083|8|76|3813|6273|18678
61084|114|87|6944|9752|8648
61085|76|4|18657|15793|5975
61086|168|45|7579|12891|19553
61087|89|29|6858|12027|10729
61088|86|10|6622|16793|13535
61089|94|41|1021|4218|16326
61090|232|75|8819|8736|19920
61091|105|20|8625|13721|2841
61092|62|8|19450|9122|14907
61093|187|30|19117|9038|1382
61094|75|53|14712|7426|3859
61095|222|18|9897|15346|4444
61096|29|41|8756|5110|12836
61097|86|68|2128|13171|4428
61098|61|83|12203|3112|10364
61099|117|87|14800|17474|15569
61100|43|1|7486|16653|16251
61101|11|26|21924|274|3387
61102|43|23|21378|16094|2027
61104|148|44|14276|1255|6539
61105|7|97|11473|539|18251
61106|139|70|13101|15356|1585
61107|208|39|23705|6847|18604
61108|78|29|13104|12111|16484
61109|124|9|18389|15892|3507
61110|43|97|21088|5182|17961
61111|31|8|9124|810|15942
61112|91|76|17597|19880|5542
61113|174|11|21269|12073|19687
61114|117|14|17942|10655|11832
61115|167|52|5119|13012|16525
61116|126|29|19093|277|15249
61117|44|52|23504|18231|16843
61118|13|95|2818|12900|7423
61119|23|92|18613|5849|11511
61120|174|26|17598|801|15300
61121|54|90|1049|6969|5654
61122|120|41|19034|6528|14153
61123|228|32|1959|17492|6142
61124|64|62|11274|16425|2325
61126|187|79|5941|4781|5145
61127|217|91|10376|14793|10583
61128|195|2|18361|14190|12087
61129|43|12|7984|15117|5669
61131|217|100|18612|5813|12595
61132|141|27|14742|2648|16751
61133|6|42|21552|17683|6202
61134|23|39|4828|10328|4998
61135|171|0|678|13937|0
61136|196|50|6117|11156|10386
61137|130|40|13893|3137|14829
61138|86|40|4783|8650|4624
61139|212|64|20760|10274|5148
61140|118|93|16645|5417|266
61141|173|33|3707|9776|7575
61142|222|66|731|12141|11897
61143|49|40|2257|8620|18304
61144|115|47|8303|4294|869
61145|194|52|2366|12892|16820
61146|17|49|868|575|13458
61148|130|17|12759|12637|6010
61149|114|42|19976|11522|18581
61150|82|57|16996|17213|5398
61151|166|20|13178|6363|13276
61152|44|40|19429|7387|4244
61153|41|36|17835|16946|12866
61154|66|45|6813|19351|10887
61155|143|95|21296|17308|12540
61156|69|25|16423|9455|748
61157|247|2|13084|4296|1563
61158|101|97|2120|9075|5068
61159|42|37|23566|8223|6860
61160|195|31|1263|7863|9204
61161|65|94|15702|19770|4727
61162|250|78|18540|18186|18050
61163|188|9|2297|8413|12892
61164|20|67|5449|16011|19967
61165|244|45|11483|18675|13524
61166|227|49|8075|13379|18723
61167|91|94|14412|13180|12223
61168|121|24|6771|7604|18689
61169|112|0|6215|2528|0
61170|145|40|3371|16258|9752
61171|110|85|24618|6431|17029
61172|96|18|17732|3925|11218
61173|210|74|23533|2786|13954
61174|226|12|15943|13617|17431
61175|224|77|20333|19934|2699
61177|112|21|13644|13173|7892
61178|86|71|19455|1081|6822
61179|81|10|10451|18702|10306
61180|196|78|9751|13002|9782
61181|244|81|8187|13923|7962
61182|41|12|5551|17558|7350
61184|132|44|22763|1513|12258
61185|109|61|12931|10127|1072
61186|76|81|12397|4009|12089
61187|120|94|18552|19413|17283
61188|14|19|10208|2584|17080
61189|250|77|6053|16769|19643
61190|86|91|8360|16598|12884
61191|120|88|20227|14570|19240
61192|121|66|20868|10405|14378
61193|85|91|2018|18503|12622
61194|162|46|2734|16762|8357
61195|32|7|7465|13390|9326
61196|234|14|7962|7141|19727
61197|186|51|6552|13544|16611
61198|189|24|755|16503|1364
61200|153|17|5594|2503|10755
61201|135|77|8785|13455|13573
61202|64|3|18636|443|3465
61203|111|65|17347|13583|16932
61204|104|74|18732|7341|12573
61206|0|6|9917|0|5693
61207|221|11|3480|11525|17737
61208|197|100|6478|7693|8852
61209|114|98|1108|12726|9795
61210|228|6|6720|7468|3514
61211|55|7|10745|3729|16337
61212|183|64|20828|17640|11396
61213|144|96|7325|7643|4409
61214|24|62|9142|11533|11832
61215|93|20|2000|18239|18061
61216|137|61|5166|4902|18294
61217|54|57|23966|9701|11913
61218|76|34|4313|15173|726
61219|174|39|7645|2226|1577
61220|173|44|17831|1096|9989
61221|68|37|4075|18074|16081
61222|71|66|4597|7087|12225
61223|185|50|21781|7993|13251
61224|116|20|20233|3227|16822
61225|112|32|20501|1481|4819
61226|47|17|2821|18055|8659
61227|221|60|19230|8745|16103
61228|176|22|2024|19189|10838
61229|80|2|12759|17930|4642
61230|151|73|5326|8303|17217
61231|218|90|23889|1568|2284
61232|88|18|9488|13682|16017
61233|66|68|239|6606|17230
61234|29|80|8639|14368|11559
61235|79|6|6573|10278|2071
61236|81|92|7601|8541|9900
61237|114|89|308|17285|6734
61239|224|36|3889|3484|17853
61240|196|76|19197|8617|270
61241|10|30|17283|667|7173
61242|28|48|23011|9135|3091
61243|104|74|12131|3934|17293
61245|117|96|20884|3365|5252
61246|191|29|13618|7487|1643
61247|207|82|8029|794|3044
61248|40|68|6718|8573|4344
61249|100|36|2737|16726|15346
61250|23|6|13193|9898|14433
61251|194|63|11853|7146|51
61252|239|82|15510|16301|2828
61253|55|30|24811|5579|534
61254|198|48|322|7442|17113
61255|204|2|20276|7855|13194
61257|93|93|14555|18957|9082
61258|119|14|6648|6633|7845
61259|85|31|8573|15074|10107
61260|137|68|2583|8384|6337
61262|160|91|5704|11618|13104
61263|115|34|17153|5270|1211
61265|49|20|23387|6546|17059
61266|85|55|19251|9431|17806
61267|214|50|12759|9589|2789
61268|186|28|20218|8056|17578
61270|144|81|24772|13926|18123
61271|118|75|3408|10540|5358
61272|237|82|15469|3575|17590
61273|245|58|23653|17468|12271
61274|57|49|15075|13578|8572
61275|84|48|173|4115|17979
61276|118|94|6643|16869|8402
61277|93|64|1875|7286|14709
61278|5|56|316|6161|1183
61280|86|78|7752|3839|11755
61281|77|49|23594|10776|14335
61282|99|92|7134|9380|18183
61283|226|85|17706|8529|14563
61284|220|90|2987|10342|14905
61285|27|49|23378|15702|51
61286|94|54|11764|15109|10843
61287|158|34|17712|14562|1435
61288|40|35|16031|5206|14743
61289|67|97|20077|14920|3486
61290|182|58|7020|3365|10342
61291|21|43|16437|10828|14862
61292|98|41|8953|5239|10912
61293|241|53|11327|10804|15338
61294|213|50|6827|15830|12310
61295|4|35|1387|8895|16171
61296|52|62|935|3071|274
61297|76|86|12473|418|12579
61298|29|100|2587|17191|6091
61299|60|91|22618|11102|4260
61300|26|85|1100|9770|9438
61302|220|2|24532|10808|9631
61303|163|82|21037|12523|12165
61304|177|56|9399|15872|2068
61305|211|48|2179|378|11248
61306|89|12|23026|19655|8783
61307|25|59|6129|1015|14258
61308|136|23|18385|18285|1478
61309|215|86|5630|19752|10963
61310|34|71|13549|6827|12863
61311|215|98|9235|1797|17014
61312|49|3|8934|5712|775
61313|122|78|23935|922|1998
61314|30|89|24337|10940|9907
61315|185|60|7388|6870|14982
61316|58|36|15283|2168|742
61317|120|0|12839|15385|0
61318|223|4|24423|8071|15224
61319|36|16|11096|17561|2835
61320|26|5|17422|15772|9027
61321|135|89|22743|9799|11417
61322|65|37|15167|2526|99
61323|161|87|21444|19345|8851
61324|157|81|9433|11642|11661
61325|219|52|10994|18910|17468
61326|61|27|18091|13261|4904
61327|133|14|2477|2261|12811
61328|246|11|547|5995|13379
61329|75|59|12990|3250|8730
61330|21|16|13501|19496|17936
61331|204|46|4196|11102|4728
61332|154|20|16917|1145|5163
61333|111|14|15622|3261|181
61334|115|73|8359|6718|13103
61335|228|72|530|17776|13104
61336|124|28|23033|18138|2391
61337|118|61|8614|4895|4103
61338|35|25|4719|11628|11657
61339|35|33|21813|4615|3243
61340|156|25|8947|12269|2484
61341|17|52|831|6300|10635
61342|44|56|11593|14235|1192
61343|188|3|9344|2107|7690
61344|168|99|11004|1668|18174
61345|97|34|11951|5245|11140
61346|92|5|19588|19316|11718
61347|36|28|18717|13077|5606
61348|246|64|20605|9074|3513
61349|216|94|767|1340|12234
61350|147|36|12921|7310|14801
61351|212|88|15024|2714|2261
61352|67|29|4920|6371|6307
61353|201|77|5704|10570|16510
61354|39|95|8555|14953|5412
61355|97|57|12385|14079|16260
61356|161|61|12767|11549|17370
61357|240|36|11094|1722|5451
61358|219|83|11042|8324|15255
61359|181|18|11865|11589|7239
61361|48|40|9715|18772|9756
61362|169|12|15266|19309|6442
61363|187|48|4540|19958|1688
61364|136|8|3871|7244|1320
61365|245|57|23806|5215|15431
61366|0|94|1665|0|17881
61367|6|22|6268|13366|4750
61368|160|90|16247|15967|10091
61369|245|45|4366|8811|12656
61370|124|22|10312|10509|4594
61371|164|47|4902|16787|18173
61372|178|18|2921|12654|3484
61373|180|91|17636|15475|5636
61374|215|84|16589|16338|2460
61375|41|91|24768|8431|5547
61376|66|23|21539|4370|2563
61377|63|1|10878|19628|17949
61378|61|19|8730|19144|8982
61379|57|35|18073|14751|7765
61380|5|94|7764|5352|13366
61381|78|11|16123|10768|720
61382|177|61|125|15946|2847
61383|86|32|16|18648|13138
61384|220|82|23403|7466|7058
61385|19|100|20360|185|1465
61386|176|59|24316|8344|1169
61387|140|22|5264|8518|18847
61388|76|43|21715|6916|8535
61389|117|26|16329|12590|8230
61390|143|15|1575|9632|7086
61391|82|14|3550|12556|11281
61392|106|33|23032|2031|7530
61393|187|42|2019|5070|14312
61394|59|8|23115|17463|17267
61395|9|47|12074|15663|4279
61396|50|39|16894|1292|2646
61397|204|100|4455|5102|4774
61398|114|86|16549|11534|63
61399|60|63|13074|17759|381
61400|206|92|18242|7083|9459
61401|74|85|6437|12471|14624
61402|146|89|18942|6455|14729
61403|244|20|18849|13937|18881
61404|137|40|6712|1849|7184
61405|157|70|21218|15999|9756
61407|229|18|8272|16435|3784
61408|245|44|9626|19431|2580
61409|146|8|7975|1810|11864
61410|131|25|21109|14708|11598
61411|51|68|18027|8691|6465
61412|67|20|23563|2738|6338
61413|189|28|21610|19115|14283
61414|160|100|7281|19312|15568
61415|62|83|17375|7029|12684
61416|69|70|15221|7372|5297
61417|1|26|1524|4075|7176
61418|59|19|16189|8534|7904
61419|228|67|18348|19967|3444
61420|182|98|12504|16670|17837
61421|87|56|22478|19847|12698
61422|143|39|1835|9312|18099
61423|165|36|4783|627|18078
61424|109|83|7616|2579|787
61425|163|99|23366|12094|9774
61426|10|44|23407|3450|13516
61427|173|24|10368|342|18328
61428|180|75|1919|11344|15220
61429|118|25|4602|10044|19644
61430|129|27|7304|11069|16052
61431|129|39|7654|1561|10323
61432|174|20|260|10048|9495
61433|186|82|1019|4859|8102
61434|110|53|20874|8664|17391
61435|45|58|8134|293|18359
61436|19|90|1574|11594|19788
61437|44|10|12598|14118|10640
61438|155|91|12218|10301|654
61439|92|20|23307|3463|8247
61440|13|74|14231|16536|12600
61441|113|50|8645|5289|3243
61443|176|5|24229|11663|5010
61444|109|52|10980|2725|19512
61445|225|46|1036|3756|18169
61446|99|20|19774|19856|11202
61447|53|61|8304|16908|7135
61448|156|52|11098|1948|16395
61449|14|59|17720|13690|9722
61450|1|22|13073|9968|17420
61451|19|11|4357|14471|17140
61452|225|63|16455|14252|15206
61453|159|62|4921|15524|4521
61455|223|2|23271|3520|8851
61456|222|60|4575|17669|10574
61457|157|6|17746|8433|5013
61458|0|62|17778|0|16350
61459|28|11|6864|16121|11679
61461|73|99|24144|7764|14361
61462|229|23|3707|19644|15096
61463|12|0|5374|16631|0
61464|237|87|7610|10204|6034
61465|178|50|3945|4113|17361
61466|136|72|7889|14374|7407
61467|73|1|10764|4225|8312
61469|106|39|652|6881|19704
61470|134|61|19560|14418|5536
61471|35|62|13931|16690|19049
61472|103|56|21006|10677|7968
61473|61|65|14885|15558|5715
61474|43|43|14026|17825|522
61475|134|79|16762|12210|18840
61476|250|28|12721|7102|19388
61477|57|5|5109|17177|16921
61478|198|75|5529|4300|11705
61479|15|13|16222|12501|9837
61480|178|6|19425|8024|9532
61481|223|65|16862|14638|8780
61482|60|100|2981|10451|11764
61483|248|80|4820|14106|4825
61484|183|73|21721|18511|15574
61485|43|35|17521|11490|7935
61486|46|98|22622|677|17245
61487|40|54|19656|2983|1434
61488|247|61|21951|19466|3761
61489|52|68|1257|6641|445
61490|56|26|7969|5925|1559
61491|71|87|20724|7985|17674
61493|47|21|15936|12102|17319
61494|155|67|17023|14675|16779
61495|209|57|21486|9308|13943
61496|71|11|4895|5710|11025
61497|133|30|7013|18040|7997
61498|165|95|6786|8492|4100
61499|21|11|14039|549|5333
61500|144|16|24407|7005|657
61501|208|49|10635|2212|18674
61502|238|97|2702|13739|10187
61503|240|76|10336|17161|13944
61504|127|98|842|12750|18686
61505|88|84|1576|19184|11156
61506|216|30|23901|4297|18298
61507|59|25|4241|15630|17104
61508|161|35|1796|17323|12051
61509|238|6|5660|2783|310
61510|19|18|5853|1070|2882
61511|34|68|13869|11184|17834
61512|145|79|14579|5361|9148
61513|210|75|24660|2890|1519
61514|73|59|5927|11396|14198
61515|77|26|22150|3249|14443
61516|106|53|5272|18020|13420
61517|112|5|17318|11486|4453
61518|171|57|17353|11800|19738
61519|52|98|20924|4430|2078
61520|149|81|7131|4656|14586
61521|112|43|22102|5736|15276
61523|153|41|8437|2782|14263
61524|154|12|340|4804|12152
61525|181|72|16063|1854|10188
61526|56|95|23514|18099|3628
61527|201|8|11337|7682|11811
61528|144|71|19256|9796|18498
61529|91|90|2624|16381|17845
61530|11|6|23724|9699|10826
61531|192|1|12011|14427|6217
61532|173|52|10323|19129|14661
61533|225|99|23802|2367|423
61534|78|38|7866|10605|3759
61535|159|54|6438|15490|13030
61536|169|25|2264|4984|9956
61537|3|100|12783|4493|4721
61538|245|87|23752|15221|7129
61539|209|77|12183|9006|5920
61540|93|0|18132|8136|0
61541|196|95|10721|4808|8460
61542|3|84|20746|18383|6274
61543|87|94|12125|17125|3773
61544|136|24|3540|10496|8842
61546|163|84|10264|11436|16855
61547|104|99|21398|4711|2641
61548|8|20|8382|6959|13767
61550|156|6|1242|15691|3297
61551|178|68|4298|32|19644
61553|214|93|18530|16374|3399
61554|24|36|9624|2541|5019
61555|180|7|2185|6100|18036
61557|189|45|12276|7968|11653
61558|111|55|1235|15347|4707
61559|8|100|4093|110|107
61560|10|27|15422|3010|13280
61561|163|26|19771|19234|8574
61562|132|36|19819|13102|14103
61563|45|28|23078|15558|2817
61564|172|49|12804|15932|16110
61565|120|38|15585|14739|115
61566|203|36|6357|19687|14006
61567|147|93|2850|19549|14901
61568|107|52|1903|4322|8549
61569|79|59|12843|16381|17428
61570|246|97|8046|6066|13169
61571|200|86|24272|19973|6952
61572|138|16|16932|8129|19889
61573|55|60|5458|8283|11596
61574|201|24|7138|13108|4097
61575|133|12|18364|16186|19044
61576|202|6|18930|11704|15957
61577|211|85|17908|16395|1576
61578|16|58|4248|12848|7550
61579|143|99|3248|13158|5720
61580|237|78|11133|11416|16139
61581|186|43|23470|5595|19573
61582|213|23|18652|13178|11080
61583|162|14|8408|4757|6328
61584|26|18|7893|11225|5795
61585|218|77|15967|4006|6649
61586|17|85|5621|15368|11159
61587|35|33|14473|8518|3691
61588|65|56|17471|2790|5020
61589|65|17|20780|4775|15735
61590|133|41|22472|10506|2139
61591|165|11|16485|6736|5967
61592|88|98|15633|7172|10490
61593|127|59|2244|12665|4078
61594|81|79|20341|6932|8779
61595|177|94|19941|1326|5933
61596|215|4|359|10362|13472
61597|161|89|24836|3092|4848
61598|35|63|22236|17643|7834
61599|23|69|4416|12743|10128
61600|51|82|14177|12590|7959
61601|140|60|14670|6094|9172
61602|221|43|682|15252|17145
61603|88|12|6067|16115|1914
61604|14|5|12324|6943|4261
61605|94|59|8996|4295|16565
61606|125|70|11389|1429|8063
61607|8|37|12811|11357|3233
61609|124|14|15406|15129|17471
61611|60|56|2422|2029|14132
61612|125|80|13888|4014|8301
61613|67|79|9313|15165|12112
61614|69|64|990|8924|12870
61615|188|44|15390|2000|8113
61616|217|86|22994|8254|2616
61617|154|4|24368|18993|7540
61619|48|66|22044|17094|4504
61620|243|85|8198|6304|19575
61621|215|34|6170|19039|4885
61622|152|65|422|2535|8944
61623|13|67|20630|12317|7205
61624|91|79|4773|195|4226
61625|59|50|3900|1505|4068
61626|9|14|21176|14340|6451
61627|226|17|19582|10200|12857
61629|33|98|8407|15213|7704
61630|212|21|24390|2250|15513
61631|72|16|6223|2516|9206
61632|10|77|23219|10535|787
61633|243|27|4575|19695|3255
61634|124|23|14149|7580|3340
61635|74|17|20102|2769|10546
61636|135|34|20085|15159|10755
61637|163|45|20614|11782|12638
61639|30|59|22520|15132|14736
61640|196|45|20352|13410|2985
61643|121|78|6645|2864|5873
61644|242|36|5588|3726|4130
61645|140|99|17577|16922|14367
61646|144|3|4795|12214|16777
61647|28|15|12112|5641|15441
61648|184|62|22615|880|17241
61649|241|78|13729|6851|7360
61650|215|39|17778|13099|11649
61651|111|46|16791|6690|9627
61652|241|61|3442|2813|7277
61653|214|5|3180|19708|12105
61654|67|62|12468|7475|18165
61655|160|24|1069|899|7956
61656|210|72|19949|4462|12584
61657|232|18|17430|2543|11746
61658|181|66|19521|13008|11770
61659|187|53|1056|14483|16654
61660|225|25|3639|14957|17968
61661|82|92|4604|15608|16294
61662|226|61|15121|10207|18449
61663|84|9|17620|17667|642
61664|113|16|5488|2430|3335
61665|168|60|5020|3463|11198
61666|52|32|3308|6302|3265
61667|7|99|6907|3668|3427
61668|115|11|14807|17675|7643
61669|18|4|10777|14788|1062
61670|155|67|7933|17759|18573
61672|13|83|16800|10626|13563
61673|222|1|21185|11940|11880
61675|73|100|12522|18329|15468
61676|247|52|22381|2951|3260
61677|47|31|9399|15009|5034
61678|5|60|615|9591|9037
61679|25|60|24441|13709|3432
61680|236|13|7990|19647|11784
61681|51|27|17701|6979|6092
61682|180|77|18240|13692|14418
61683|3|8|17085|9655|6610
61684|94|39|5186|11982|7587
61686|12|34|9513|19342|2003
61688|153|53|21899|3789|16283
61689|67|25|12475|7750|1353
61690|124|51|14022|19058|837
61691|27|42|4303|12440|533
61692|201|55|2394|8862|18627
61693|182|62|7081|4710|5451
61694|208|23|16049|11277|8440
61695|70|73|16721|16852|16942
61696|76|23|5155|7483|5574
61697|178|69|6261|9667|5514
61699|155|42|16817|16263|2517
61700|151|13|14745|12920|3773
61701|225|27|1688|7222|12518
61702|145|81|5862|11477|7227
61703|190|99|11996|14223|7141
61704|109|71|12344|7285|11681
61705|146|3|18630|13655|18794
61706|90|41|22803|3882|12824
61707|137|55|12907|13594|16471
61708|234|19|7455|17016|7475
61709|104|63|2422|14272|9778
61710|20|62|13097|10250|19595
61711|4|73|371|516|16011
61712|169|35|18249|13146|15518
61713|44|36|4591|2390|9845
61714|148|57|7091|14673|14143
61715|35|7|8297|2288|17811
61716|78|16|20504|4403|466
61717|250|10|11142|10719|19409
61718|57|17|2007|5926|311
61719|227|61|7850|2561|12664
61720|185|49|8172|5440|19610
61721|193|97|5474|18959|3704
61722|201|28|12082|12605|9642
61723|137|63|19177|5693|9861
61725|204|92|8490|13759|7990
61726|225|73|13829|5416|4917
61727|23|76|7153|11886|1119
61728|164|76|8490|56|2566
61729|84|6|14104|4135|11878
61730|153|14|5491|4429|5104
61731|37|49|20989|10380|2826
61732|154|44|22796|17162|4513
61733|134|56|21451|13455|10445
61734|46|20|15474|1468|13790
61735|241|90|14788|18778|7151
61736|232|93|8392|14256|2215
61737|64|49|19938|14123|19291
61738|51|85|11194|2421|12709
61739|119|87|19950|7665|2021
61740|175|17|12230|15662|4413
61741|66|27|16049|4285|5188
61742|66|66|11746|12438|3907
61743|57|64|1983|17273|15218
61744|42|82|9388|15678|4698
61746|133|95|9517|6619|18218
61747|201|36|14639|12730|4651
61748|38|21|3762|12024|14430
61749|73|39|22573|16261|3466
61750|201|45|6795|2800|16639
61751|10|64|19281|15275|13245
61752|18|70|6930|17216|17187
61753|137|76|15467|14230|9902
61754|100|16|15686|5672|1645
61755|239|78|8785|1740|11177
61756|236|56|24710|7009|7644
61757|4|46|18538|18343|11557
61758|21|68|7929|8924|12114
61759|210|26|17395|667|288
61760|102|86|6183|19162|13194
61761|223|84|12973|8771|19712
