id|num_llamad_ent|num_llamad_sal|mb_datos|seg_llamad_ent|seg_llamad_sal
53222|42|39|15317|9797|9279
53223|7|97|10823|4345|17103
53224|21|24|8339|6430|1744
53225|14|73|14357|5889|7313
53226|58|7|13755|2922|7932
53227|119|37|14757|16415|10969
53228|13|28|19131|4813|12818
53229|189|98|7626|14601|1927
53230|222|87|10814|15519|12530
53231|27|66|3640|6420|15993
53232|93|1|11314|7469|13374
53233|176|44|16409|4351|7665
53234|13|12|24837|14389|5623
53235|119|98|17500|18780|5473
53236|150|64|22705|4999|12321
53237|239|83|4669|10776|5084
53238|93|84|24159|16087|246
53239|41|24|8113|958|5360
53240|184|3|14846|16740|11239
53241|8|68|9957|16904|3393
53242|7|61|10094|2345|8721
53243|148|20|17754|17860|1588
53244|187|54|1022|7430|6689
53245|173|28|24782|535|18026
53246|203|37|18057|12519|18923
53247|3|92|20453|12204|5849
53248|186|93|20986|10776|18665
53249|235|23|23045|12682|49
53250|99|84|67|4728|19199
53251|112|24|16912|2019|19371
53252|20|58|18081|3907|5406
53253|85|21|20529|3437|3837
53254|198|64|24506|3975|4819
53255|203|8|3832|16888|14192
53256|71|78|11922|3922|10188
53257|35|50|1540|17729|19368
53259|122|42|13488|18867|19349
53260|94|40|10207|1777|11078
53261|140|19|15191|18841|17707
53262|151|55|21328|19683|10466
53263|7|76|11491|9781|18353
53264|150|2|10118|14493|18384
53265|175|47|4196|5518|9070
53266|121|61|22995|8442|6531
53267|155|91|10800|1887|4641
53268|130|42|3134|19714|11671
53269|191|95|9177|5044|1128
53270|233|46|7173|14908|3178
53271|15|68|18307|8453|9124
53272|110|64|22484|466|18529
53273|90|67|8901|7207|7494
53275|12|32|17213|4431|2154
53276|226|18|3902|10656|11725
53277|173|95|13024|4478|8411
53278|78|16|11052|14326|6680
53279|174|72|13535|2000|6941
53280|86|73|22353|18277|16659
53281|125|31|5024|10152|16864
53282|117|57|23226|19048|6503
53283|160|44|1900|15006|10003
53284|95|88|15190|7849|17955
53285|134|21|7932|358|11647
53286|72|73|6872|6117|19816
53287|102|67|18699|13242|4794
53288|201|77|1182|4634|4156
53290|55|58|13195|3168|13282
53291|237|60|5939|2941|7543
53292|27|68|11214|11792|895
53293|185|94|14754|5735|16139
53294|72|97|11127|15071|8002
53295|64|9|22712|12877|94
53296|174|87|6578|13702|6907
53297|157|15|3949|18578|15980
53299|59|0|7714|15108|3987
53300|197|53|11258|7196|7948
53302|120|90|23632|19722|4839
53303|62|49|22137|5409|14657
53304|184|37|6280|9043|18467
53305|226|82|9790|11769|346
53306|5|44|18681|8396|8778
53307|179|53|15614|18756|16687
53308|92|95|20597|8269|19835
53309|230|79|4980|6833|9791
53311|118|87|23178|19343|1397
53312|4|21|4466|9987|9287
53313|236|89|17048|14101|19774
53314|90|98|5275|5568|1448
53315|169|72|4577|4083|13134
53316|211|98|1269|2221|11223
53317|93|16|3043|6206|16151
53318|25|64|23323|4348|1986
53319|151|56|8669|8409|18971
53320|124|28|17544|596|17934
53321|45|58|6034|12740|7210
53322|181|81|2860|5713|15084
53323|170|64|14840|19021|1178
53324|196|88|732|160|10804
53325|242|59|20825|16917|8922
53326|1|9|20112|16378|9519
53327|217|45|8597|14909|12924
53328|126|71|14696|11039|9901
53329|16|38|24331|9105|18778
53330|217|28|3362|14493|10987
53332|33|32|19975|14675|17755
53333|86|79|18882|4141|11342
53334|48|77|5234|15413|17358
53336|129|74|22562|4527|7754
53337|142|14|17146|7527|10133
53338|47|56|3760|4008|17293
53339|204|77|24984|5459|3684
53340|107|7|9446|17091|9651
53341|164|61|5638|16077|11185
53342|148|47|18791|10864|9292
53344|233|64|16736|14526|1723
53345|141|31|5821|15954|11994
53346|139|24|15776|6718|7824
53347|182|71|6318|18084|15233
53348|92|51|20895|8732|6591
53349|110|91|7837|4211|18137
53350|3|13|24924|16619|3103
53351|194|7|14256|6413|18199
53353|15|14|15576|18205|11088
53354|150|76|964|17700|12299
53356|213|33|1292|11237|10091
53357|248|73|12064|14634|11923
53358|90|48|17317|18010|6791
53359|188|78|14494|5040|12014
53360|249|5|9318|12179|4622
53361|49|9|16720|9294|13709
53362|206|71|23955|17022|624
53363|55|27|1886|18294|7596
53364|36|2|12642|15957|478
53365|136|49|15544|9304|1701
53366|241|6|5055|17523|7922
53367|49|47|13993|11221|17465
53368|159|64|5583|1863|3211
53371|169|17|12009|5898|591
53372|65|70|7161|590|17146
53373|34|8|9390|5122|15836
53374|102|71|4903|937|1217
53375|249|80|18531|1844|13484
53376|43|75|17618|6236|8483
53377|215|59|20987|12550|14763
53378|170|70|4644|8380|17844
53379|187|66|5868|5405|11790
53381|86|2|13797|4494|15205
53382|142|23|19158|9166|18002
53383|181|77|14251|3211|7890
53384|250|64|13659|6115|3277
53385|148|67|2418|5679|10185
53386|54|20|5243|15350|2323
53387|126|10|11784|4411|6833
53388|33|19|20782|16313|15230
53389|214|23|16599|9638|13331
53390|69|86|20110|8967|19077
53391|49|22|7033|1599|10125
53392|70|65|3610|18257|15514
53393|107|31|7029|18897|14437
53394|207|67|1759|12042|6510
53395|250|90|18055|12180|1694
53396|104|17|10733|16056|9550
53397|152|66|6272|16954|8413
53398|137|80|9999|13562|6102
53401|53|83|17048|18114|19148
53402|173|58|23833|14555|17457
53403|131|83|4495|3427|11538
53404|199|1|2452|15547|4619
53405|113|27|20015|2728|13444
53406|79|1|4692|1577|16398
53407|211|91|3714|9362|1274
53408|91|10|7592|5959|18389
53409|237|24|13576|18972|17205
53410|161|78|18172|7467|17430
53411|155|54|23544|12007|725
53412|142|52|23446|12869|4170
53413|103|24|590|3164|17363
53414|182|65|1639|15957|9236
53415|2|31|2285|17175|9919
53416|247|56|17607|11738|18554
53417|137|98|24522|18613|4805
53418|223|35|8600|5740|10284
53419|69|73|20388|16055|9387
53420|60|11|12045|15432|7849
53421|22|24|9443|16372|13223
53422|227|18|17814|2284|15894
53423|32|3|3195|3833|18469
53425|55|80|3569|3513|15177
53426|235|29|17256|12909|9581
53427|203|26|19674|376|14626
53429|51|70|8189|15096|16932
53430|120|31|19032|5246|15370
53431|169|35|21276|1557|13038
53432|0|95|16267|12624|7027
53433|28|51|8142|7412|9113
53434|50|55|966|18131|936
53435|129|24|9312|6908|7268
53436|173|64|16751|15139|9327
53437|81|11|10705|2547|159
53438|143|69|7157|2300|8389
53439|52|62|10219|345|18798
53440|55|62|18032|11093|17904
53441|197|55|13845|12491|5024
53442|26|45|7160|15445|19376
53443|45|95|20005|12449|4297
53444|29|2|20377|13727|13911
53445|86|51|19142|3524|13072
53446|201|77|1823|13013|5567
53447|58|1|21849|19342|13476
53448|42|100|17660|19336|7541
53449|102|80|8231|7035|9702
53450|32|38|18920|9662|11181
53452|148|53|18406|1224|3212
53453|76|94|14737|18182|14506
53454|63|70|12155|9541|16787
53455|218|75|20796|14456|7277
53456|236|94|21852|13715|15605
53457|37|56|39|17923|745
53458|247|2|12433|10138|2022
53459|107|23|9317|16174|4825
53460|201|17|23722|9374|7924
53461|121|31|8553|12614|7612
53462|144|89|4360|2973|18664
53463|57|13|2901|10216|9668
53464|161|35|6198|18943|10134
53465|45|54|7111|8390|12668
53467|161|25|23336|8705|2609
53468|20|19|6615|19026|2472
53469|19|63|4975|15651|529
53470|121|99|5108|18075|10692
53471|96|9|22934|2714|6610
53472|47|53|20369|2897|7508
53473|149|65|22764|18693|6537
53474|24|10|23161|11410|202
53475|16|18|8573|9117|4721
53476|85|38|21613|2227|2696
53477|75|6|8672|10097|8452
53478|20|29|20748|15217|9447
53479|150|31|18626|9127|5064
53481|100|92|11914|13605|13216
53482|57|4|14435|15120|9364
53483|16|4|23297|17899|14311
53484|169|27|8098|10455|8193
53485|68|72|23810|1632|1668
53486|69|79|11227|12217|3423
53487|40|60|2409|18823|1908
53488|210|12|23762|2965|15551
53489|98|43|22098|6510|14483
53490|54|84|3501|4587|2682
53491|62|39|19298|14946|18263
53492|120|36|18827|6093|10751
53493|164|16|21370|7822|8993
53494|109|48|15226|5945|17498
53495|27|35|10925|7971|11289
53496|70|25|15066|11455|13134
53497|202|56|7651|8331|14601
53498|14|68|17044|10273|4469
53499|2|97|3070|4196|2205
53500|156|44|9186|14577|8047
53501|119|50|20601|2361|11503
53502|25|100|9334|9787|13567
53503|201|39|4323|17055|7224
53504|93|13|12400|15054|1083
53505|117|2|6550|8297|3024
53506|66|94|2033|3895|2645
53507|147|4|14311|3482|3840
53508|79|20|17958|15745|7257
53509|167|60|10817|19606|12083
53510|126|57|435|17041|8106
53511|21|55|545|1706|10072
53512|132|54|5857|17532|3473
53514|209|80|24313|8109|6526
53515|123|67|9844|7535|7619
53516|163|31|13287|13367|11196
53517|170|33|6716|8932|11384
53518|169|52|15833|2144|14358
53519|201|67|13217|7969|19996
53520|184|81|23294|11896|10357
53521|250|29|12187|4909|2300
53522|141|86|12745|17618|4872
53523|106|63|4996|5767|15025
53524|219|1|20058|10337|11667
53525|126|27|9835|19400|8495
53526|181|36|18713|19838|19537
53527|142|11|17849|8583|15368
53528|231|83|15061|11960|14002
53530|138|11|18887|2922|3714
53531|202|70|8484|6222|141
53532|219|40|12831|19868|15774
53533|222|63|24796|5592|869
53534|17|87|9601|11570|13536
53535|36|2|22578|18799|2745
53536|242|80|2317|12154|12981
53537|27|31|2157|18838|12453
53538|20|31|14191|14160|1254
53539|204|8|24912|137|3404
53540|135|45|1871|13126|14434
53541|104|7|12243|3956|19928
53542|212|0|2930|13856|8285
53543|42|27|14664|13002|15466
53545|153|64|20706|4536|10295
53546|227|92|19265|17531|10072
53547|187|8|23126|15398|2774
53549|65|77|19844|7591|1374
53550|44|99|7354|18925|13330
53551|124|78|3856|7552|3185
53552|35|57|8343|10129|17959
53553|28|34|23202|16652|14850
53554|60|88|14464|2691|5907
53555|21|22|3030|14649|4717
53556|179|26|5983|1737|8806
53557|187|52|16964|9302|12574
53558|125|40|16493|16011|19682
53559|125|27|9594|12353|7824
53560|202|49|14881|19144|11883
53561|122|23|17078|5457|10673
53562|240|91|3802|18386|12046
53563|91|99|7574|8511|18051
53564|165|67|5365|4588|11884
53565|29|32|11614|17279|5840
53566|36|38|10655|6814|14312
53569|152|2|1187|9708|1422
53570|183|94|23115|8791|69
53571|203|78|8826|5352|10738
53572|74|78|18481|4965|3474
53573|139|73|13308|10023|1491
53574|101|97|18632|4359|17958
53575|8|16|15964|3844|14814
53576|233|45|23014|3827|10142
53577|144|80|18450|19322|12445
53579|69|93|4094|1010|10536
53580|236|91|9118|13868|19050
53581|51|33|3063|9496|10352
53582|153|58|6516|6068|14198
53583|62|69|13557|5856|35
53584|31|42|24288|14376|9484
53585|19|35|6067|15786|14706
53586|184|62|22460|2513|19364
53587|244|54|13682|1694|8066
53588|2|42|1087|19523|783
53589|18|95|9937|11414|2206
53590|110|27|20609|384|6565
53591|44|18|7413|3505|2725
53592|134|67|4810|14040|18502
53593|237|78|16441|11597|1680
53594|119|18|7183|19435|15514
53595|191|53|22922|2503|17079
53596|226|91|17449|1421|10576
53597|2|33|18142|14369|1799
53598|212|30|23098|2067|6832
53599|195|52|8131|2285|2747
53600|76|78|15318|13851|8419
53601|94|58|20093|11187|17417
53602|185|62|6532|1223|18455
53603|9|25|15324|1343|6997
53605|194|42|23823|5516|13336
53606|9|74|13550|878|3232
53607|133|3|23304|12923|11113
53608|243|86|798|13090|9176
53609|181|96|8072|16222|16080
53610|250|16|18137|1201|16363
53611|21|8|1144|3053|15471
53612|150|100|5876|19254|8842
53613|28|86|23200|8807|15315
53614|113|64|21276|9995|2757
53615|233|51|12401|17340|9401
53616|40|38|9939|12401|14612
53617|173|59|10213|2954|2798
53618|25|3|12541|19920|1686
53619|250|15|7941|6002|5698
53620|63|92|11538|16452|17109
53621|195|0|17808|4230|13182
53622|205|78|24050|16653|3181
53623|161|10|16012|1140|13811
53624|189|45|9131|13855|1078
53625|217|84|11072|6563|1361
53626|170|73|15166|11880|19937
53627|174|96|23549|15695|7618
53629|146|74|24412|12130|17778
53630|87|89|18510|3335|15910
53631|64|61|12472|9997|12925
53633|20|8|9451|16921|19033
53634|150|70|20322|9290|5271
53635|128|25|17715|1374|10608
53636|59|71|468|5512|14179
53637|55|70|6136|17793|10027
53638|35|16|7664|1658|7711
53639|205|13|21917|14260|16877
53640|239|28|10650|15652|1759
53641|212|41|15809|7994|12561
53642|126|2|14576|1801|4666
53643|245|81|4319|19|18434
53644|226|49|23743|18265|4822
53645|65|3|19992|3535|3931
53647|101|97|2066|11293|3264
53648|121|13|7722|16142|15423
53649|157|14|5732|8900|2862
53650|169|35|2961|4210|16298
53651|197|93|15309|19138|24
53652|231|62|4118|16875|5220
53654|158|62|24655|5807|13663
53655|60|78|17475|16801|16192
53656|241|38|18741|7414|803
53657|135|90|8120|19175|12279
53658|113|67|13119|9628|17253
53659|202|40|12312|6692|3343
53660|100|89|4033|8123|6683
53661|126|96|3750|7366|5892
53663|248|69|22152|19900|15790
53664|188|89|21663|19922|12513
53665|46|88|15470|7748|9499
53667|52|43|16591|8513|2099
53668|78|19|8243|13648|6646
53669|120|88|10763|19129|11622
53670|195|20|1856|5751|2672
53671|58|37|18566|2194|17845
53672|145|65|13854|10788|17477
53673|87|96|16376|5312|7934
53674|13|36|4814|10759|11460
53675|215|11|9231|667|8951
53676|11|21|19200|3203|3250
53677|32|79|10572|14413|14765
53678|195|76|6629|2306|1939
53679|151|52|16893|9909|10354
53680|82|20|1195|7767|10829
53681|41|43|12585|6991|3356
53682|181|36|10119|8799|15514
53683|86|60|4495|677|16497
53684|240|74|84|6019|13024
53685|0|77|10048|19065|15882
53686|173|99|1544|2635|12750
53687|185|74|22328|16089|84
53688|132|61|14090|15678|18924
53689|223|80|14804|7516|1794
53690|77|19|917|18169|10111
53691|209|40|3506|4139|13758
53692|94|86|10589|18735|11898
53693|173|62|12941|5901|7244
53694|36|60|16378|4664|16725
53695|120|30|9739|8364|14412
53696|52|31|15119|9068|15511
53697|140|49|23901|842|9236
53698|231|51|12511|4722|16969
53699|3|54|286|7691|2797
53700|18|79|463|17098|18735
53701|113|17|15335|18921|18020
53702|176|83|9654|7263|4379
53703|20|81|19831|19922|19469
53704|154|55|2070|13599|4047
53705|54|70|17254|13650|6672
53706|39|0|23019|8581|17238
53707|46|26|11864|16276|4275
53708|183|88|10643|14077|12942
53709|49|19|17054|3668|19069
53710|20|39|10094|656|474
53711|140|24|8908|15892|10820
53712|129|66|20378|13008|8247
53713|2|81|3333|6922|265
53714|190|12|14149|954|9875
53715|214|99|8121|17234|5336
53716|20|65|7340|5479|11573
53717|198|47|1219|6306|1123
53718|14|79|601|12632|18351
53719|30|82|3890|5231|17644
53720|179|23|1343|4449|8142
53721|201|87|3036|4288|8578
53722|188|25|154|7911|15988
53723|7|37|7454|14877|3868
53724|13|5|3403|9162|3220
53726|69|62|20610|6222|18349
53727|120|78|14342|10839|8660
53728|138|79|5149|8856|11405
53729|241|12|9749|6349|18463
53730|40|70|5314|12410|11395
53731|98|13|20793|11307|13142
53732|179|48|3862|4876|13204
53733|103|94|21178|19759|4032
53734|63|37|14248|13995|17648
53735|167|28|11861|16334|9683
53736|184|91|4814|12206|15090
53737|191|69|10588|8235|18067
53738|217|4|4130|14913|10046
53739|110|97|13575|572|7472
53740|163|86|8105|6520|4295
53741|197|30|21612|3193|15013
53742|53|41|20515|12277|2503
53743|122|50|10172|18947|7527
53744|232|94|2415|10255|10161
53745|81|91|12096|15365|12546
53747|191|59|18511|3549|4751
53748|43|47|17832|4019|13603
53749|17|60|4117|3424|11419
53750|245|63|7335|19411|13186
53751|239|50|9839|14873|17951
53752|11|38|10343|6318|6476
53753|181|4|16033|12440|10855
53755|150|95|12098|1883|18964
53756|197|13|6092|12794|6619
53757|60|81|3596|6949|4804
53758|59|33|12378|18014|9369
53759|127|70|14919|2762|19365
53760|13|48|16372|8496|19337
53761|225|79|18373|12940|4572
53762|86|33|20199|5690|17990
53763|132|54|10346|11318|705
53764|63|28|7623|12276|16109
53765|14|86|7283|15390|12035
53766|209|46|1415|15529|6451
53767|105|14|1916|5615|13193
53768|148|14|23506|18032|15151
53769|91|29|16070|19110|14467
53770|172|89|9971|15923|17602
53771|146|28|24238|8329|11510
53772|200|58|7377|14486|15554
53773|25|57|41|17901|16312
53774|101|74|885|2668|11048
53775|111|39|14286|17746|9639
53776|185|2|21916|10437|2466
53778|163|6|13577|3246|11446
53779|14|83|24930|17587|2364
53780|224|89|21901|15231|16083
53781|151|49|591|5270|19488
53782|136|26|5204|11747|1137
53783|171|38|2340|13182|12819
53784|5|70|14593|4250|4053
53785|89|79|10721|5263|9427
53786|82|61|14160|11357|4498
53787|18|20|19628|800|17841
53788|8|95|1354|5094|14787
53789|59|30|18887|8495|9218
53790|69|87|3633|18505|15434
53791|56|72|110|14729|10608
53792|135|76|20037|17608|16346
53793|113|39|2852|5155|4359
53794|160|58|5806|8062|3700
53795|143|77|22596|15397|12169
53796|186|89|15021|19570|1139
53797|121|96|5323|16927|6026
53798|70|61|14936|3505|17860
53800|8|57|8538|18619|2433
53801|230|14|21956|7691|9450
53802|223|50|9972|17936|2261
53803|103|91|3711|3673|5199
53804|61|2|13184|14146|18541
53805|125|37|16026|16009|16604
53806|196|46|21307|4942|17420
53807|103|37|19091|10473|14662
53808|72|24|9380|11352|12714
53809|12|3|15769|690|2196
53810|90|57|11631|8450|8176
53811|17|42|9580|7032|2884
53813|206|29|14994|7303|8441
53815|57|57|5423|16791|4922
53816|212|80|10706|4884|4326
53817|102|23|9888|6545|18763
53819|8|45|3292|2340|7766
53820|91|21|21540|18359|11622
53821|176|80|10869|13810|5749
53822|175|71|7295|12384|4447
53823|63|93|7259|1785|11168
53824|181|91|17724|16772|10376
53825|159|50|15469|7229|733
53826|234|55|20275|17875|19107
53827|66|97|22931|10252|8842
53828|136|13|8309|17074|15851
53829|100|43|994|939|3535
53830|249|95|8089|6720|15889
53831|133|64|12830|13753|19878
53832|151|94|19797|16607|10128
53833|200|35|15324|9382|4106
53834|109|80|11439|17669|555
53835|92|72|19757|14915|14228
53836|11|15|6999|15594|7558
53837|172|3|18326|12663|17513
53838|199|56|21204|18442|10472
53839|155|25|9845|16771|13695
53840|114|42|5367|2160|13963
53841|44|42|18691|15037|14636
53842|134|40|23292|18258|11073
53844|201|81|1677|4209|7243
53845|2|42|667|10849|18627
53846|64|91|1657|15235|6013
53847|236|56|13814|8498|9265
53848|126|98|23037|17499|10941
53849|129|68|3487|11290|18634
53850|44|57|16233|17013|14842
53851|220|16|24133|12754|18247
53852|146|57|24451|12770|10851
53853|183|32|6353|6014|2477
53854|183|49|20220|12958|2381
53855|178|18|5992|4645|3954
53856|141|38|11355|16812|4946
53857|211|58|19269|2682|796
53858|91|100|10485|2801|9014
53859|90|29|19008|14610|5377
53860|218|59|4092|10388|12123
53861|199|11|23006|11482|6609
53862|202|9|18014|4994|10520
53863|27|76|17003|18280|9391
53864|206|31|8010|6896|12087
53865|205|62|1293|1896|19620
53867|144|25|474|13951|12678
53868|162|86|9248|13815|5837
53869|100|24|23086|15583|1516
53870|183|37|6660|17252|9399
53871|25|94|5615|2818|8868
53872|161|58|395|16755|11716
53873|40|11|14986|6514|19993
53874|222|27|14607|2008|13875
53876|186|79|15140|16613|8192
53877|221|37|6145|10699|11996
53878|15|34|15250|14725|12118
53879|72|84|15655|18519|14981
53880|93|48|10269|1018|2246
53881|40|93|11943|13482|17076
53882|33|76|24955|12394|9424
53883|88|48|21752|13477|12087
53884|211|38|9068|13134|17893
53886|158|0|9335|3577|16215
53887|8|24|19366|10919|3713
53888|124|42|12336|1922|7117
53889|56|55|11865|11942|2400
53890|68|17|8499|6625|7461
53891|219|58|23815|17971|997
53892|156|52|8089|13660|934
53893|223|99|6649|18006|11126
53895|190|13|17276|4350|1867
53896|230|89|5887|8213|15142
53897|189|94|2006|9981|2102
53898|208|77|9268|15800|2369
53899|99|29|15401|46|4874
53901|20|12|4533|13859|14815
53902|174|22|11208|12463|7824
53903|56|74|1639|8575|2534
53904|0|23|12046|15018|9599
53905|230|21|2266|5631|12262
53906|113|95|11738|6852|3374
53907|65|38|102|12477|4754
53908|244|69|11575|16028|11746
53909|235|85|20434|16085|16684
53910|141|80|9151|5217|12132
53911|207|49|16526|2593|3626
53912|123|77|9429|1551|18095
53913|111|35|16574|11607|5110
53914|153|30|15437|3772|4921
53915|129|16|4855|6032|6873
53916|92|35|22063|14677|9793
53917|61|25|3105|14358|5186
53918|147|90|731|7958|7082
53919|5|94|12247|10263|3507
53920|169|47|986|8285|15474
53921|24|40|21921|2875|4700
53922|239|52|14435|9369|19477
53923|87|6|12570|10171|759
53924|126|33|3344|5634|3680
53925|62|98|1355|18214|950
53926|96|22|24918|18092|18858
53927|155|98|13690|7832|2517
53928|134|52|22856|4754|14983
53929|54|25|13924|9088|16729
53931|177|46|17628|16034|12322
53932|116|60|10850|15227|16258
53933|116|4|8632|11846|17934
53934|29|24|16945|12417|5721
53935|224|45|14529|12327|9646
53936|64|43|322|16986|12660
53937|170|29|10423|18932|11070
53938|27|11|11861|6738|5709
53939|247|31|9604|19105|17107
53940|52|82|5963|5789|13822
53941|104|80|6780|9621|10527
53942|6|31|4234|11554|1485
53943|214|24|3168|10030|18818
53944|3|30|8593|10828|19762
53945|139|7|21857|10342|4563
53946|205|71|2142|17496|7864
53947|157|81|20697|776|279
53948|145|94|11183|13398|4115
53949|221|57|15640|11215|17509
53950|219|18|20687|8517|7487
53951|247|11|12268|11099|1199
53952|78|7|21149|5246|10072
53953|67|78|4726|16543|19663
53954|189|15|9686|13272|19159
53955|73|41|3267|11343|16267
53956|164|25|9543|17731|5513
53957|196|62|15656|4883|1819
53958|105|41|15484|7248|12933
53959|213|73|4993|4996|4171
53960|102|5|24605|17709|10454
53961|196|96|752|14134|7262
53962|71|26|22025|17920|13643
53963|244|17|24015|14017|3895
53964|136|73|11530|5180|13331
53965|122|71|3884|9202|10020
53966|10|24|8017|13689|14283
53967|188|74|11012|5356|18788
53968|173|78|4469|5590|19194
53969|112|17|10278|13965|17884
53970|14|9|1156|11751|12557
53971|241|79|11314|11459|17035
53972|212|87|8563|3912|17433
53973|16|34|1452|10552|17529
53975|11|44|5282|14496|7121
53976|161|41|4883|1373|3207
53977|104|88|809|6408|8033
53979|234|57|19602|16547|14775
53980|151|89|11300|17210|13730
53981|239|29|7628|11621|1914
53982|114|37|17667|8097|14552
53983|119|47|14306|5957|14558
53984|216|57|23770|2772|15765
53985|225|76|16105|8542|11604
53986|226|23|15041|15269|756
53987|143|5|970|3285|3787
53988|92|2|23362|12104|11328
53989|112|41|2698|7544|15914
53990|71|80|24203|5547|6096
53991|25|35|2172|7620|18918
53992|225|24|22332|10044|9004
53993|154|16|20704|8918|6614
53994|106|55|8164|2487|4073
53995|213|48|22759|14654|3834
53996|164|9|11229|670|19668
53997|163|30|20513|3696|17440
53998|192|70|8014|2031|9131
53999|240|58|14518|13450|3211
54000|47|20|9860|8379|15720
54001|18|71|17595|2623|3730
54002|239|1|863|16450|492
54003|109|96|14893|4870|8823
54004|189|50|617|2330|3745
54005|77|36|18917|1371|6393
54006|29|3|23850|19554|11502
54007|185|52|7061|4752|5745
54008|170|26|16876|11637|10640
54009|177|94|19359|10471|14088
54011|95|87|15090|3384|3283
54012|123|27|2476|18159|1173
54013|154|35|15516|19203|1043
54014|235|54|3922|13093|17584
54015|239|20|15578|1892|15367
54017|125|51|12913|19781|14690
54018|228|35|23426|853|10065
54019|135|99|10177|14771|11536
54020|118|100|14478|8664|8825
54021|219|9|23|2217|12641
54022|54|47|15807|18223|3037
54023|20|52|10406|17364|15816
54024|95|67|18802|1199|13127
54025|218|96|10253|5233|9406
54026|9|92|17824|12026|6639
54027|182|47|8033|14141|9937
54028|163|38|11753|11511|17249
54029|178|84|23975|11485|16440
54030|200|68|23408|18048|9180
54031|219|64|16749|3562|18124
54032|138|89|16000|11121|19185
54033|244|90|16646|14349|16894
54036|20|40|15095|9274|16091
54037|160|33|5759|2526|8998
54038|96|38|18008|7615|6030
54039|220|86|11118|12534|7714
54040|145|19|3701|14666|929
54041|214|15|4631|14928|6825
54042|190|90|12114|4371|2203
54043|157|50|21650|15297|15191
54044|226|10|9047|2262|19837
54045|197|49|4172|2745|19369
54046|99|7|17745|15973|14711
54047|127|59|12495|17489|3108
54048|166|38|24624|17889|17293
54049|57|69|9064|18286|11046
54050|176|96|20718|3478|10660
54051|235|16|7425|15297|19532
54052|123|14|7104|2906|3171
54053|110|70|24271|18467|16556
54055|90|51|20736|10933|9349
54056|195|54|2059|10363|9853
54057|105|35|710|12917|712
54058|124|19|22107|2465|19118
54060|143|97|704|2943|8232
54062|173|26|16066|12656|3988
54063|29|41|24482|11630|2616
54064|111|92|406|5025|4222
54065|223|93|11828|7366|10368
54066|170|69|11315|12095|2519
54067|92|77|19464|2031|485
54068|100|98|1453|10853|8750
54069|34|21|3875|7325|18350
54071|100|89|6454|18444|15334
54072|245|3|8591|15784|9593
54073|131|37|23784|13106|18586
54074|15|27|6387|3012|9237
54075|85|98|21760|1344|3196
54076|20|22|5719|19631|18400
54078|183|22|6446|10662|1160
54079|140|18|3493|9288|16748
54080|0|56|17446|9923|9530
54082|197|3|3375|18918|4089
54083|47|84|22996|6029|9483
54084|69|83|10875|2760|6309
54085|61|99|12670|15230|2835
54086|185|62|20685|5373|499
54087|75|43|1346|2495|11464
54088|10|38|2055|19494|14475
54089|102|56|19654|2951|12639
54090|230|73|6831|15344|6717
54091|226|7|9253|14877|728
54092|164|95|20003|9082|7603
54093|232|33|17174|18510|4434
54094|98|1|934|3310|14668
54095|172|16|15620|17520|7050
54096|219|2|24643|16363|5353
54097|69|12|3121|16828|11393
54098|99|73|21131|12848|16459
54099|241|54|16418|10361|14239
54100|148|44|7784|4872|11107
54101|103|58|12560|16169|18559
54102|65|24|1246|15569|18021
54103|67|25|3026|6447|3051
54104|132|32|5360|1017|784
54105|74|5|11600|7937|4038
54106|15|6|5313|6461|2654
54107|100|80|21449|19977|12895
54108|87|87|19410|17842|3129
54109|169|13|10552|4485|13309
54110|229|71|10271|2608|16867
54111|30|37|17434|17247|17227
54112|91|98|10199|508|4642
54113|9|39|12256|11216|15241
54114|129|72|4704|7046|12308
54115|50|88|23384|5816|6432
54116|220|91|13548|18164|14282
54117|29|49|4617|14705|19425
54118|249|26|5669|3372|17996
54119|176|66|9882|409|9558
54120|169|16|18637|7987|7697
54121|249|31|2931|16533|14054
54122|200|48|5299|17008|4628
54123|18|91|4987|14568|16862
54124|148|19|20240|3605|17196
54125|146|0|10695|1758|7835
54126|134|12|21762|1381|12712
54128|131|98|3089|13890|16570
54129|41|58|10371|5742|15001
54131|233|79|7601|5136|14705
54132|43|55|9526|17054|19484
54133|169|75|17589|9895|15863
54134|229|95|10337|2070|3946
54136|77|66|13845|14375|729
54137|189|69|17544|2903|6029
54138|34|95|20814|11696|8491
54139|154|17|17588|7028|1360
54140|208|58|22032|1374|8176
54141|243|56|10927|18879|18939
54142|120|37|18644|19499|17913
54143|246|5|19857|15274|15324
54144|105|33|10081|13521|14104
54145|160|49|16224|19891|10530
54146|18|76|15525|18127|16555
54147|44|98|13134|8606|915
54148|166|8|18132|16351|3839
54150|27|98|2652|4702|1523
54151|97|66|13213|10932|1841
54152|21|62|4710|7811|5008
54153|105|18|22370|18423|17638
54154|237|68|17074|4308|19150
54155|160|32|23168|17626|14102
54156|32|27|14997|1397|18048
54157|4|43|5864|3787|9836
54158|204|14|21553|18820|7418
54159|184|4|11193|17581|8218
54161|143|17|12824|16298|1919
54162|170|56|16575|12987|11596
54163|116|24|19640|3608|6628
54164|65|100|12983|15394|11059
54165|137|8|13295|8361|15023
54166|131|53|16972|19974|824
54167|130|50|23940|14387|9132
