id|financiacion|imp_financ|descuentos
51228|||SI
51232|||SI
51233|||SI
51240|||SI
51243|||SI
51255|||SI
51258|SI|32.68613533286671|
51259|||SI
51266|||SI
51267|||SI
51271|||SI
51273|||SI
51274|||SI
51276|||SI
51277|SI|21.3926218868997|
51278|||SI
51280|||SI
51281|||SI
51282|||SI
51283|||SI
51286|||SI
51295|||SI
51300|SI|30.791276169889397|
51301|SI|38.980221952988074|SI
51307|||SI
51311|SI|33.069446923814795|SI
51316|SI|22.257039468432183|SI
51326|||SI
51328|||SI
51333|SI|35.913031893360156|
51338|SI|13.61415376657789|
51339|||SI
51341|||SI
51354|||SI
51355|||SI
51365|||SI
51366|SI|16.401439135907008|
51369|||SI
51370|||SI
51375|||SI
51376|||SI
51377|SI|10.610862509540429|
51384|||SI
51394|||SI
51397|||SI
51403|||SI
51404|||SI
51409|||SI
51410|||SI
51414|SI|24.24341810665855|
51416|SI|21.532511207328373|
51417|||SI
51420|SI|36.535207466523005|
51421|SI|16.753597076415602|
51435|SI|6.953527353744298|SI
51437|||SI
51438|||SI
51440|SI|36.79916485349047|
51442|SI|33.582132349522674|
51444|SI|22.2170228097534|SI
51447|||SI
51455|SI|36.3815765075936|
51457|||SI
51462|||SI
51471|||SI
51478|||SI
51479|||SI
51481|||SI
51482|||SI
51487|||SI
51492|||SI
51493|||SI
51494|||SI
51499|||SI
51500|||SI
51503|SI|7.531135407183447|
51504|||SI
51512|SI|23.578989361345602|
51513|SI|22.12845418018076|SI
51514|||SI
51521|SI|20.532126267775947|SI
51528|||SI
51529|||SI
51535|||SI
51537|||SI
51541|||SI
51543|||SI
51545|||SI
51547|||SI
51552|||SI
51559|||SI
51564|SI|10.953683821116329|SI
51571|||SI
51578|||SI
51583|SI|9.415320092968667|
51584|||SI
51592|SI|24.205047112952442|
51594|||SI
51596|||SI
51601|||SI
51606|||SI
51609|||SI
51612|||SI
51618|||SI
51626|||SI
51629|||SI
51630|||SI
51632|||SI
51637|||SI
51640|SI|9.118849555833338|
51641|||SI
51643|||SI
51655|SI|37.61195469638432|
51659|||SI
51661|||SI
51662|||SI
51675|||SI
51677|||SI
51678|||SI
51684|||SI
51691|||SI
51692|||SI
51694|SI|12.010842981018882|
51695|SI|11.285507484988713|
51698|SI|21.35947389084236|
51710|SI|17.776676530717054|
51712|SI|28.34521818266737|
51715|SI|6.123288525308667|
51717|||SI
51721|||SI
51732|||SI
51735|||SI
51738|||SI
51739|||SI
51746|SI|38.9714891075693|SI
51749|||SI
51750|||SI
51755|||SI
51756|||SI
51761|SI|9.367833690519577|
51767|||SI
51772|||SI
51778|SI|25.10645690159988|
51781|||SI
51782|||SI
51788|SI|13.485882935131588|SI
51789|SI|35.01416682769822|
51795|SI|38.582553577045424|SI
51799|SI|5.824009701305328|
51803|||SI
51810|||SI
51816|||SI
51820|||SI
51831|||SI
51835|||SI
51838|||SI
51839|||SI
51845|||SI
51846|||SI
51849|||SI
51852|||SI
51853|||SI
51857|||SI
51861|SI|18.057500171960584|
51863|||SI
51866|||SI
51871|||SI
51873|||SI
51884|||SI
51887|||SI
51889|||SI
51890|||SI
51900|||SI
51921|SI|24.265690548744733|
51924|||SI
51925|||SI
51929|||SI
51931|SI|38.39835775519482|SI
51937|||SI
51941|||SI
51949|SI|14.857504946906932|
51956|||SI
51962|||SI
51963|SI|12.942102760508769|
51965|||SI
51968|||SI
51971|||SI
51975|SI|12.6076366584166|
51979|||SI
51981|SI|21.88368485551751|
52001|||SI
52006|||SI
52008|||SI
52009|||SI
52010|||SI
52015|||SI
52026|||SI
52029|||SI
52039|SI|11.11936713305917|SI
52051|SI|13.409141951334515|
52053|SI|29.251993774080248|SI
52058|||SI
52064|SI|39.71462129944209|
52068|||SI
52071|||SI
52074|SI|38.92507881383477|
52077|||SI
52079|SI|35.847436135076244|
52080|||SI
52081|||SI
52085|||SI
52086|||SI
52092|||SI
52096|||SI
52109|SI|28.46544902929655|
52111|||SI
52113|||SI
52115|||SI
52119|||SI
52121|SI|16.396783056558483|
52125|||SI
52127|||SI
52132|SI|9.205697750657333|
52133|SI|10.293291835566496|SI
52137|SI|34.09509739088198|SI
52141|||SI
52148|||SI
52150|SI|12.85184200074795|SI
52152|||SI
52162|||SI
52170|||SI
52175|SI|34.39980936410693|
52180|||SI
52186|||SI
52191|||SI
52192|||SI
52194|||SI
52195|||SI
52198|||SI
52201|||SI
52204|||SI
52205|||SI
52207|SI|6.421102371225983|SI
52216|||SI
52222|||SI
52224|||SI
52226|||SI
52228|||SI
52229|||SI
52230|SI|22.409417065682906|SI
52235|SI|28.701049922628002|
52239|||SI
52242|SI|35.089728910954236|
52244|||SI
52246|||SI
52247|||SI
52248|||SI
52249|||SI
52250|||SI
52253|SI|26.46665036719388|
52266|||SI
52267|||SI
52276|||SI
52280|||SI
52286|SI|18.10201424348464|
52289|SI|27.13149968745708|
52294|||SI
52295|||SI
52301|||SI
52302|||SI
52305|||SI
52316|||SI
52319|SI|36.725457036322545|SI
52320|||SI
52321|SI|20.508031437467142|
52322|||SI
52329|||SI
52338|||SI
52341|||SI
52343|||SI
52345|||SI
52351|||SI
52355|SI|18.438232006164924|
52358|SI|24.47285165558648|SI
52361|||SI
52368|SI|37.97385511003841|
52369|||SI
52371|||SI
52377|||SI
52382|SI|5.425324701142165|
52386|||SI
52388|||SI
52393|SI|15.670478099942686|SI
52396|||SI
52403|||SI
52410|SI|15.822033166620724|
52418|SI|7.84511559007648|
52422|SI|7.100303651763215|
52425|||SI
52428|||SI
52429|||SI
52434|||SI
52437|||SI
52447|||SI
52455|||SI
52459|||SI
52460|||SI
52462|||SI
52469|||SI
52471|SI|24.69080057197923|SI
52473|||SI
52478|SI|20.28298893260736|
52487|SI|28.32331095802124|
52495|SI|22.98204727111031|
52497|||SI
52501|||SI
52503|SI|37.59320222287538|
52508|||SI
52514|||SI
52520|||SI
52524|SI|34.05462783099176|
52526|||SI
52534|||SI
52535|||SI
52537|SI|30.348710115265927|
52544|||SI
52551|SI|34.11026582322709|
52557|||SI
52558|||SI
52561|||SI
52564|||SI
52565|||SI
52566|SI|5.600796540440512|
52568|||SI
52572|||SI
52575|||SI
52577|||SI
52579|||SI
52582|||SI
52584|SI|37.58949467208958|SI
52588|||SI
52592|SI|6.619372185220348|
52593|||SI
52603|SI|14.722785499874293|SI
52604|||SI
52607|||SI
52608|SI|38.11599559719551|
52610|||SI
52614|||SI
52619|||SI
52620|SI|27.074878900831962|
52623|SI|14.949793466443104|
52625|SI|34.42492646028658|
52626|SI|15.071672645791475|
52627|||SI
52629|||SI
52631|SI|38.29269525211289|
52634|||SI
52642|SI|5.197805231046859|
52643|SI|38.37357436738008|SI
52645|||SI
52646|||SI
52647|||SI
52651|SI|20.60037529632514|
52653|SI|12.311167605087647|
52655|||SI
52658|||SI
52668|||SI
52670|||SI
52674|||SI
52679|||SI
52684|||SI
52685|SI|11.769888626201494|
52689|||SI
52690|SI|10.217503393398172|
52698|||SI
52701|SI|8.944755329986373|
52706|SI|22.305305740608254|
52708|SI|30.829522677137927|
52710|||SI
52715|||SI
52719|||SI
52720|SI|11.312255126673133|
52721|||SI
52725|||SI
52726|||SI
52732|||SI
52739|||SI
52740|||SI
52755|||SI
52756|||SI
52760|||SI
52762|SI|33.85944609489272|
52763|SI|25.11084522563963|
52767|||SI
52787|||SI
52794|SI|5.757349158364568|SI
52802|||SI
52804|SI|24.95975980907528|
52809|SI|26.903877789995327|
52814|||SI
52816|||SI
52817|||SI
52819|SI|16.71519589524984|
52823|||SI
52824|SI|14.597051474973945|
52832|||SI
52850|||SI
52855|||SI
52859|SI|27.35922349674175|
52860|SI|39.95325573618209|
52877|||SI
52880|||SI
52882|||SI
52887|SI|10.587624738965527|
52888|||SI
52892|||SI
52893|||SI
52894|SI|14.091359049087052|
52900|||SI
52904|||SI
52912|||SI
52913|SI|15.218761871156616|
52926|||SI
52928|||SI
52931|SI|15.34851921993348|SI
52936|SI|11.751070477913132|
52942|||SI
52946|||SI
52952|||SI
52953|||SI
52955|SI|11.061623306033388|
52956|||SI
52963|||SI
52964|||SI
52966|||SI
52967|SI|24.00569112175495|SI
52971|SI|7.985493741026628|
52980|||SI
52984|||SI
52987|||SI
52995|||SI
52996|||SI
52997|||SI
52999|||SI
53000|SI|6.649423059683151|
53002|||SI
53006|||SI
53007|||SI
53008|||SI
53010|||SI
53011|||SI
53014|||SI
53021|||SI
53023|||SI
53029|||SI
53030|||SI
53031|||SI
53032|||SI
53038|||SI
53042|||SI
53043|||SI
53045|||SI
53046|||SI
53047|SI|30.45430570678766|
53052|||SI
53054|||SI
53060|||SI
53062|||SI
53064|||SI
53066|||SI
53068|||SI
53070|SI|26.324349291511588|
53073|||SI
53081|||SI
53084|SI|13.973316548797376|SI
53087|||SI
53088|||SI
53093|||SI
53100|||SI
53102|||SI
53103|SI|13.505523043910374|SI
53106|SI|21.546659957165904|
53109|SI|10.266554510309867|
53112|||SI
53113|SI|10.078870499860686|
53119|SI|26.30570333087237|
53121|||SI
53126|||SI
53128|||SI
53129|||SI
53135|SI|22.619120885415594|
53141|||SI
53144|||SI
53146|||SI
53152|||SI
53157|||SI
53163|||SI
53165|SI|27.28788664468667|SI
53167|||SI
53171|||SI
53174|||SI
53175|SI|8.093758144328351|SI
53177|||SI
53182|||SI
53183|||SI
53185|||SI
53188|||SI
53191|||SI
53193|||SI
53198|||SI
53200|||SI
53202|SI|34.028643844592644|
53205|||SI
53208|SI|14.88816751242901|
53215|SI|33.53567547823373|
53224|||SI
53225|||SI
53228|SI|24.750077295882864|
53230|||SI
53231|||SI
53233|||SI
53236|||SI
53237|||SI
53241|||SI
53242|SI|20.494830637703075|
53246|||SI
53253|||SI
53255|||SI
53257|||SI
53263|||SI
53264|||SI
53269|SI|32.27346833207014|
53271|||SI
53277|SI|32.09682394429818|
53299|||SI
53304|||SI
53305|SI|8.03927970127707|SI
53308|||SI
53315|||SI
53318|||SI
53324|||SI
53325|||SI
53327|||SI
53347|||SI
53351|||SI
53354|||SI
53357|||SI
53367|||SI
53368|||SI
53374|||SI
53378|||SI
53390|||SI
53392|||SI
53403|||SI
53404|SI|25.06430850833076|
53413|||SI
53414|SI|21.11619089559666|
53415|||SI
53420|SI|10.769827520285013|SI
53422|SI|27.37290012065485|
53426|||SI
53431|||SI
53438|||SI
53439|||SI
53443|SI|21.980947940058645|
53447|||SI
53455|||SI
53456|||SI
53467|SI|25.556430105060862|
53470|||SI
53473|||SI
53478|SI|18.04437733933073|
53482|||SI
53486|||SI
53497|SI|12.12816128471056|SI
53499|SI|30.369146620596023|
53504|||SI
53505|||SI
53507|||SI
53509|||SI
53511|SI|11.451168901547144|
53525|SI|30.08349221287353|
53526|||SI
53527|SI|13.927785871223161|
53528|||SI
53533|||SI
53534|||SI
53538|||SI
53540|||SI
53542|||SI
53549|SI|21.18760552691993|
53556|||SI
53562|SI|12.610435485363586|
53563|||SI
53566|||SI
53569|||SI
53572|||SI
53574|||SI
53579|SI|9.364147848937746|
53580|||SI
53583|||SI
53584|||SI
53589|||SI
53602|||SI
53611|||SI
53612|SI|24.05508495478193|
53614|||SI
53625|||SI
53626|SI|13.772305443951595|
53631|||SI
53644|||SI
53648|||SI
53656|SI|18.414537552949053|
53672|||SI
53673|||SI
53675|||SI
53676|SI|36.41538718078017|
53679|||SI
53681|||SI
53682|SI|9.441303361982923|
53692|SI|14.178699963243362|
53696|SI|13.772311693323696|
53706|||SI
53717|SI|30.522691453163237|
53719|||SI
53727|SI|31.117812200285943|
53739|||SI
53741|||SI
53744|||SI
53755|||SI
53760|SI|21.748874814155773|
53769|||SI
53770|||SI
53771|||SI
53772|||SI
53776|||SI
53779|||SI
53782|||SI
53790|SI|27.861222801493202|
53794|||SI
53795|SI|16.32821667040204|
53797|||SI
53806|||SI
53808|||SI
53809|||SI
53821|||SI
53823|||SI
53827|||SI
53828|SI|32.986866057414844|
53830|||SI
53832|||SI
53833|||SI
53835|||SI
53837|||SI
53838|||SI
53850|||SI
53854|SI|22.63458611070993|
53857|SI|20.37044293212135|
53858|SI|34.295527181138766|
53859|||SI
53865|SI|33.643059368325765|
53869|||SI
53873|SI|28.623121290946504|
53874|SI|14.776406630897355|
53882|SI|6.010316413647843|
53891|||SI
53892|||SI
53893|SI|31.671882492455502|
53897|||SI
53907|SI|24.05177543185101|
53917|||SI
53918|SI|35.86551701880928|
53921|||SI
53928|||SI
53931|SI|9.273387207185943|
53939|||SI
53944|||SI
53950|||SI
53955|||SI
53958|||SI
53963|||SI
53972|||SI
53973|||SI
53979|||SI
53980|||SI
53981|||SI
53990|||SI
53995|||SI
53996|SI|38.224512949898994|
53997|||SI
54002|||SI
54003|SI|6.9732890063746025|SI
54006|||SI
54009|||SI
54014|SI|12.38036880483152|
54024|SI|24.29248267775135|
54031|||SI
54038|||SI
54039|||SI
54041|SI|13.306733967279664|
54042|||SI
54057|||SI
54062|||SI
54063|||SI
54066|||SI
54069|||SI
54076|||SI
54078|SI|36.51963626391715|SI
54082|||SI
54086|SI|15.763131954862027|
54088|||SI
54090|SI|5.055543454475703|SI
54094|||SI
54098|||SI
54099|||SI
54104|SI|34.253308845373866|
54105|||SI
54107|SI|11.118064291430118|
54112|SI|33.77162919677299|
54114|SI|5.5164577596250925|
54118|||SI
54132|||SI
54136|||SI
54138|||SI
54144|SI|27.94043958822975|
54150|||SI
54162|||SI
54167|||SI
54174|||SI
54180|SI|11.569391264312072|
54181|||SI
54185|||SI
54190|||SI
54192|||SI
54194|||SI
54196|SI|10.62522554203944|
54198|SI|18.48765326953866|
54203|||SI
54205|||SI
54211|SI|13.635650319004009|SI
54212|||SI
54218|||SI
54221|||SI
54223|||SI
54225|SI|25.221011415151054|
54229|||SI
54238|||SI
54245|||SI
54250|||SI
54255|||SI
54286|SI|21.784811213779047|SI
54291|||SI
54302|||SI
54306|||SI
54312|SI|18.76869939823854|
54316|||SI
54330|||SI
54332|||SI
54333|||SI
54336|||SI
54337|SI|36.02544181592687|
54338|SI|5.486374910430231|SI
54339|SI|24.390426489593988|
54342|||SI
54350|||SI
54351|||SI
54362|||SI
54370|||SI
54371|||SI
54377|||SI
54379|SI|13.608181178244193|
54382|||SI
54385|||SI
54387|||SI
54396|||SI
54397|SI|14.105444371903065|
54398|||SI
54400|||SI
54408|||SI
54412|||SI
54413|SI|9.943643510454272|
54417|||SI
54419|||SI
54421|||SI
54422|SI|23.018198017095017|
54437|||SI
54442|||SI
54448|SI|30.537954102193154|
54453|||SI
54454|||SI
54455|||SI
54459|||SI
54463|||SI
54466|||SI
54470|||SI
54474|||SI
54479|||SI
54481|||SI
54484|SI|33.021390229778845|
54492|||SI
54495|||SI
54496|||SI
54501|||SI
54505|SI|27.79079641425469|
54510|SI|15.973292614894412|
54513|||SI
54522|SI|26.14570184215741|
54529|SI|13.57367270395807|
54530|SI|21.6690930484578|
54532|SI|13.042192794299547|
54534|SI|20.35552262359991|
54538|||SI
54539|SI|12.130366997400609|
54544|||SI
54545|SI|8.213281029372808|
54550|SI|30.315540407400388|SI
54557|||SI
54558|||SI
54561|||SI
54564|||SI
54566|||SI
54569|SI|9.625816377491713|
54570|||SI
54576|||SI
54581|||SI
54585|SI|6.584162509082869|
54591|||SI
54595|||SI
54601|||SI
54604|||SI
54606|SI|28.453674120103802|SI
54610|||SI
54612|||SI
54614|||SI
54616|||SI
54619|||SI
54630|||SI
54633|SI|28.391368297987288|
54641|||SI
54644|||SI
54645|||SI
54647|||SI
54648|SI|14.987624349560027|SI
54652|||SI
54655|||SI
54658|||SI
54665|||SI
54669|||SI
54676|||SI
54677|||SI
54680|||SI
54683|SI|39.75593541570253|SI
54685|SI|34.55459552783215|
54686|||SI
54687|||SI
54695|SI|30.673025089098786|
54696|SI|8.060697728735269|SI
54697|||SI
54707|SI|26.77226078439405|
54708|||SI
54710|||SI
54714|||SI
54718|||SI
54734|||SI
54735|||SI
54736|||SI
54740|||SI
54741|||SI
54743|||SI
54744|SI|19.64432610124971|
54747|||SI
54758|||SI
54759|||SI
54762|||SI
54776|||SI
54779|||SI
54791|||SI
54792|SI|21.827388301266502|
54796|||SI
54799|SI|5.656351916780396|
54801|||SI
54803|||SI
54804|SI|18.976847429128387|
54807|SI|14.599054388403218|
54809|||SI
54818|||SI
54826|||SI
54828|||SI
54835|||SI
54844|||SI
54846|SI|37.195111541355416|
54855|||SI
54857|||SI
54861|||SI
54863|||SI
54871|||SI
54884|||SI
54898|||SI
54901|||SI
54902|||SI
54903|||SI
54910|||SI
54916|||SI
54917|||SI
54924|SI|31.856788201258148|
54927|SI|25.519969648888626|
54929|SI|10.461714224120124|SI
54937|||SI
54939|||SI
54941|||SI
54951|||SI
54952|||SI
54954|||SI
54961|||SI
54963|SI|24.985514567313146|
54967|||SI
54976|||SI
54981|||SI
54983|||SI
54994|||SI
54998|||SI
55000|||SI
55005|||SI
55014|||SI
55017|SI|9.559948583974831|
55018|||SI
55019|||SI
55020|||SI
55022|||SI
55024|SI|17.738756396891198|
55025|||SI
55028|||SI
55035|||SI
55036|||SI
55038|||SI
55039|||SI
55051|||SI
55056|||SI
55059|||SI
55060|||SI
55062|||SI
55064|||SI
55066|||SI
55068|SI|33.66156002511773|SI
55070|SI|36.89334605383776|
55073|||SI
55079|||SI
55081|||SI
55086|||SI
55087|SI|18.757820108518228|SI
55093|||SI
55095|||SI
55097|||SI
55107|||SI
55109|||SI
55112|||SI
55115|||SI
55128|SI|37.19841119258471|
55130|||SI
55140|||SI
55142|||SI
55143|||SI
55148|||SI
55160|SI|33.93247435214675|
55168|||SI
55171|||SI
55172|||SI
55175|||SI
55176|||SI
55178|SI|37.71370639734406|
55179|||SI
55185|SI|29.60065226706677|
55193|||SI
55203|||SI
55207|SI|39.60396109959875|
55208|||SI
55210|||SI
55215|||SI
55216|||SI
55219|||SI
55221|||SI
55222|SI|33.486417254314965|SI
55230|SI|17.23457056626235|
55233|||SI
55235|||SI
55240|||SI
55246|SI|6.9291605583905875|
55248|||SI
55251|||SI
55254|||SI
55273|||SI
55287|SI|26.6431978455098|SI
55294|||SI
55306|SI|17.08145388690386|
55309|||SI
55312|SI|25.53035705218905|SI
55319|SI|12.982314257869922|
55324|SI|29.291889381436572|SI
55326|SI|33.93219207664116|
55327|||SI
55329|||SI
55332|||SI
55339|||SI
55345|||SI
55348|||SI
55351|||SI
55352|||SI
55360|||SI
55363|||SI
55367|SI|12.190907100987134|SI
55375|||SI
55380|||SI
55382|||SI
55383|||SI
55384|||SI
55389|SI|6.6505739416440575|
55392|||SI
55393|||SI
55394|||SI
55395|||SI
55396|||SI
55402|SI|10.220136138190153|
55415|||SI
55420|SI|11.142623920405805|
55421|SI|39.23901341278289|
55424|||SI
55427|||SI
55436|||SI
55437|||SI
55446|||SI
55450|SI|21.822115890923985|SI
55451|||SI
55452|||SI
55456|||SI
55460|||SI
55476|||SI
55477|SI|19.1776946813698|
55479|||SI
55484|||SI
55485|||SI
55486|||SI
55489|||SI
55492|||SI
55508|||SI
55510|||SI
55514|SI|25.406975614433485|
55525|SI|7.433333034568165|
55527|SI|36.878610592717976|
55537|||SI
55549|||SI
55551|||SI
55553|SI|22.33860388158844|
55556|||SI
55557|||SI
55559|||SI
55565|SI|23.331368417983107|
55567|||SI
55568|||SI
55572|||SI
55576|||SI
55577|||SI
55580|SI|19.15219322033137|
55583|||SI
55589|||SI
55590|SI|24.579938404267143|
55597|||SI
55598|SI|18.038607569575387|SI
55599|||SI
55602|||SI
55603|||SI
55616|||SI
55622|SI|13.860255140276124|
55623|||SI
55626|||SI
55629|||SI
55630|||SI
55642|||SI
55644|SI|24.895297176496396|
55647|||SI
55651|||SI
55652|SI|5.660068667472472|SI
55656|||SI
55661|SI|25.26136215059985|
55663|||SI
55669|||SI
55671|||SI
55675|||SI
55682|SI|38.24219634943106|
55688|||SI
55691|SI|18.90877883851012|SI
55693|||SI
55695|||SI
55698|||SI
55701|||SI
55714|||SI
55719|SI|32.44197359609716|SI
55721|||SI
55726|SI|10.518373024134243|
55735|||SI
55737|||SI
55742|||SI
55743|||SI
55748|||SI
55750|||SI
55752|||SI
55754|||SI
55761|SI|24.68700481070552|SI
55768|||SI
55769|||SI
55770|||SI
55773|||SI
55781|||SI
55783|||SI
55785|||SI
55788|||SI
55793|SI|35.19577725205856|
55796|||SI
55800|SI|12.191902418726638|
55804|||SI
55807|||SI
55819|||SI
55821|||SI
55822|SI|34.47479687184659|
55829|||SI
55830|SI|19.65282059377976|
55833|SI|14.663522584986119|
55842|||SI
55845|||SI
55850|||SI
55851|SI|25.83947094281313|
55852|SI|15.147425284450787|
55862|SI|14.188885178352894|SI
55863|||SI
55867|SI|30.995628089171802|SI
55871|||SI
55875|SI|27.702115865343533|SI
55880|||SI
55883|||SI
55886|||SI
55887|||SI
55894|||SI
55895|||SI
55897|SI|8.038000618207523|
55899|SI|21.29246943590014|
55906|||SI
55908|||SI
55909|||SI
55910|||SI
55912|SI|30.02463539535077|
55913|SI|25.356960590452903|SI
55914|SI|15.311596453272948|
55916|||SI
55921|||SI
55926|SI|19.97368433083621|SI
55935|||SI
55939|||SI
55942|||SI
55944|||SI
55946|||SI
55954|||SI
55957|||SI
55958|||SI
55959|SI|21.335719968620086|
55960|||SI
55962|SI|39.80376366077823|
55972|||SI
55978|||SI
55981|||SI
55982|||SI
55995|SI|24.01587956095241|
56000|||SI
56002|||SI
56010|SI|23.295414610565988|SI
56014|SI|22.706358234134203|
56020|||SI
56022|SI|13.8806299382066|
56023|SI|17.070906278280173|SI
56038|||SI
56039|SI|37.736164364709076|SI
56045|||SI
56046|SI|39.54741989065732|
56051|SI|39.63878222630763|
56053|SI|19.179270292515078|
56062|||SI
56064|SI|34.07065394663422|SI
56067|SI|38.51655676134453|
56074|SI|14.81341386219169|
56077|||SI
56078|||SI
56080|||SI
56085|||SI
56090|||SI
56092|||SI
56100|||SI
56103|SI|27.76490077559769|
56106|||SI
56109|SI|13.848582752633009|SI
56112|||SI
56124|||SI
56125|||SI
56126|||SI
56127|||SI
56134|||SI
56145|||SI
56156|SI|29.13610004516874|
56158|||SI
56160|||SI
56164|||SI
56166|||SI
56169|||SI
56170|||SI
56180|||SI
56185|||SI
56186|SI|30.597371333532426|SI
56189|SI|11.308467592241989|
56204|||SI
56206|||SI
56207|||SI
56209|||SI
56210|||SI
56211|||SI
56213|||SI
56216|||SI
56218|SI|24.550552395183026|
56219|||SI
56234|||SI
56238|||SI
56247|||SI
56249|||SI
56250|||SI
56252|||SI
56253|||SI
56254|||SI
56255|||SI
56256|||SI
56260|||SI
56262|||SI
56266|||SI
56268|||SI
56273|SI|27.32127435666812|
56277|||SI
56278|||SI
56279|||SI
56280|||SI
56281|||SI
56285|||SI
56288|SI|39.89106847866189|
56289|||SI
56296|SI|5.728479502575952|
56298|||SI
56303|SI|29.530831105306678|
56308|||SI
56320|||SI
56321|SI|28.18390875336957|SI
56324|SI|23.11055853735365|
56325|||SI
56326|||SI
56327|||SI
56328|||SI
56338|||SI
56341|SI|13.750102714807953|SI
56342|||SI
56343|SI|26.48733051594653|SI
56344|SI|11.602115748953068|
56346|||SI
56349|SI|5.377333742394475|
56351|||SI
56353|||SI
56355|SI|24.995721787011647|
56361|||SI
56362|SI|37.057745446723104|SI
56363|||SI
56367|||SI
56374|SI|9.273184039557623|
56376|||SI
56377|||SI
56380|||SI
56383|||SI
56386|||SI
56387|||SI
56397|||SI
56399|||SI
56401|||SI
56403|||SI
56404|||SI
56409|||SI
56410|||SI
56414|||SI
56417|||SI
56423|SI|29.50098067860195|
56429|||SI
56430|||SI
56431|||SI
56437|||SI
56438|SI|24.86089818395929|
56441|||SI
56443|||SI
56454|||SI
56455|SI|14.551792902313185|SI
56457|||SI
56462|||SI
56468|||SI
56472|||SI
56473|||SI
56476|||SI
56477|||SI
56483|||SI
56489|||SI
56497|||SI
56500|||SI
56502|||SI
56504|||SI
56508|||SI
56511|||SI
56514|||SI
56515|||SI
56519|||SI
56520|||SI
56526|||SI
56535|SI|16.058035037570278|
56537|SI|29.74020884950844|
56540|||SI
56541|||SI
56544|||SI
56545|||SI
56555|SI|13.180913427839355|SI
56560|||SI
56568|||SI
56569|||SI
56571|||SI
56572|||SI
56587|||SI
56588|||SI
56590|||SI
56593|||SI
56596|||SI
56598|||SI
56602|SI|30.47513001591998|SI
56604|||SI
56606|||SI
56607|||SI
56615|||SI
56618|||SI
56620|||SI
56622|||SI
56630|SI|16.45200447689414|
56639|||SI
56640|||SI
56645|SI|7.743796117601564|
56656|||SI
56659|SI|26.155663211307612|
56665|||SI
56676|||SI
56677|||SI
56682|||SI
56685|SI|36.747971487600175|SI
56686|||SI
56689|SI|30.249336201681533|
56695|SI|21.80782548018579|
56701|||SI
56702|SI|28.596675148147497|
56703|||SI
56706|||SI
56710|SI|16.104995701200146|
56711|SI|7.201072956302145|
56717|SI|17.10883886250199|
56719|||SI
56722|SI|28.611899174185897|
56737|||SI
56741|||SI
56745|||SI
56753|||SI
56755|||SI
56758|SI|25.00746455619401|
56761|||SI
56764|||SI
56769|SI|39.808172951986094|
56772|||SI
56774|||SI
56775|||SI
56777|||SI
56778|SI|7.949755107423898|SI
56782|SI|12.969043603878708|
56793|||SI
56796|SI|31.0555442621622|SI
56802|SI|25.61524252091857|
56803|||SI
56807|||SI
56812|||SI
56815|||SI
56825|||SI
56829|||SI
56831|||SI
56840|||SI
56842|||SI
56848|||SI
56849|SI|24.31925227836997|
56851|||SI
56853|||SI
56854|SI|25.59640208653248|
56867|SI|35.470753213707205|SI
56868|||SI
56873|||SI
56895|||SI
56899|||SI
56911|||SI
56928|||SI
56929|||SI
56943|||SI
56944|||SI
56945|||SI
56950|SI|24.441183139367805|
56951|||SI
56952|||SI
56953|SI|26.294717652088252|
56956|||SI
56963|SI|34.395077852037865|
56965|||SI
56970|||SI
56971|||SI
56972|||SI
56974|SI|20.61902799287553|
56976|||SI
56978|||SI
56979|||SI
56987|||SI
56988|||SI
56989|||SI
56998|SI|25.050770672125765|SI
57000|||SI
57010|||SI
57014|||SI
57018|SI|7.1032844920896325|
57022|||SI
57023|||SI
57025|SI|8.711389580584893|
57033|SI|18.599547360013247|
57036|||SI
57037|SI|39.807199111723335|SI
57039|||SI
57041|||SI
57059|||SI
57061|||SI
57064|||SI
57073|||SI
57074|||SI
57081|SI|35.74978080207046|
57085|SI|12.346944111940415|
57088|||SI
57095|||SI
57101|||SI
57105|||SI
57109|||SI
57110|||SI
57112|||SI
57120|||SI
57123|SI|14.677734362841845|
57129|||SI
57132|||SI
57134|||SI
57135|||SI
57137|||SI
57138|||SI
57150|SI|32.55134814057013|
57154|||SI
57158|||SI
57165|SI|34.115934109686926|
57167|||SI
57171|||SI
57172|||SI
57173|SI|38.274803124909575|
57175|SI|18.582282869740126|
57176|||SI
57178|||SI
57182|||SI
57183|||SI
57191|||SI
57199|SI|20.06484456864446|
57202|SI|12.116735530537724|
57205|||SI
57206|SI|30.37930643562425|SI
57207|||SI
57208|SI|35.03931712554459|
57209|||SI
57212|SI|26.46532166833077|
57215|SI|33.826988684770896|
57216|||SI
57224|||SI
57226|||SI
57234|||SI
57235|||SI
57237|||SI
57238|||SI
57245|SI|19.316623045449028|SI
57250|||SI
57252|||SI
57254|||SI
57255|SI|22.83884561888071|SI
57259|||SI
57261|SI|7.1866819764001|SI
57270|||SI
57274|||SI
57281|||SI
57285|SI|34.4325583577623|
57289|||SI
57300|||SI
57304|||SI
57307|||SI
57308|||SI
57313|||SI
57314|||SI
57315|SI|19.637834523780185|
57317|||SI
57321|||SI
57325|||SI
57330|SI|38.205306119718685|
57338|SI|35.69656803429953|
57340|SI|37.95893444312877|
57350|||SI
57357|SI|11.199441722859774|SI
57358|||SI
57359|SI|16.737118982279885|
